Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-10-31,43.878568,49.461616,46.810268,39.207414,36.282337,56.759215,52.793846,52.403537,51.623019,49.466268
2016-11-01,42.453482,40.444749,47.178563,36.528541,40.027194,55.517219,51.145874,53.649588,46.205055,43.408096
2016-11-02,34.20104,34.123672,41.540746,33.923793,43.655383,52.662898,43.034119,43.460623,42.258714,39.072592
2016-11-03,34.302013,37.641186,46.019262,30.026068,42.844262,50.906384,42.433962,38.129992,41.098648,45.686142
2016-11-04,29.776247,40.123066,41.628588,32.468199,48.09813,50.94733,40.336991,35.685848,35.365668,59.495943
2016-11-07,28.797801,33.253693,44.54111,36.467236,42.97783,57.713018,39.314243,48.252346,31.180692,67.153664
2016-11-08,30.118536,34.638972,46.945703,39.066961,47.05377,60.667058,38.642644,48.200886,31.035571,65.541524
2016-11-09,30.765964,24.532632,45.606479,31.754136,39.857833,58.942585,35.050414,55.686117,29.776139,53.988113
2016-11-10,34.226127,23.59094,57.337707,27.450312,36.283375,65.643359,45.711215,69.459381,38.409189,57.154228
2016-11-11,31.682957,20.409587,56.026764,24.124598,31.106838,52.290365,39.152238,61.445092,33.619052,47.353006
2016-11-14,31.682957,20.409587,56.026764,24.124598,31.106838,52.290365,39.152238,61.445092,33.619052,47.353006
2016-11-15,27.245137,24.775365,46.574531,25.30059,33.52927,47.673549,40.84935,64.427374,30.155943,41.764212
2016-11-16,28.008882,37.325235,42.738078,34.748986,35.700564,45.370568,49.366222,63.411553,32.287602,36.193271
2016-11-17,25.778637,32.803614,38.135344,31.963461,37.628973,46.507232,38.661128,63.566189,31.393342,37.015797
2016-11-18,32.2185,31.844296,33.043572,29.699868,34.270417,44.413924,45.394261,61.712151,31.280551,34.133182
2016-11-21,34.721027,33.200377,30.118056,27.776037,32.462096,42.137011,42.183149,45.670751,26.997986,31.492078
2016-11-22,40.596052,33.58356,29.971788,29.48941,45.83107,43.512858,46.45425,45.670751,24.105758,34.340181
2016-11-23,44.665607,37.508266,27.074602,32.837802,51.355372,45.602286,43.792376,46.800774,35.362436,33.205628
2016-11-24,36.866298,42.965303,23.52943,38.096645,48.468254,41.455497,45.618302,49.498335,33.877752,32.294332
2016-11-25,40.1664,57.04659,34.88231,55.657721,52.219764,42.256194,44.4418,48.810498,41.236837,40.410998
2016-11-28,37.803727,54.738004,33.781681,56.294257,54.06391,38.825197,58.941563,42.87532,38.242767,46.765147
2016-11-29,43.421326,51.842205,32.484435,53.658323,51.471403,38.9919,62.521804,42.239966,37.2886,44.030642
2016-11-30,40.681833,53.719731,41.355835,54.602806,56.410488,49.058154,62.280193,47.7794,46.896485,45.894856
2016-12-01,44.478792,52.020961,40.706606,54.619678,58.077607,44.093426,56.282333,45.532124,48.467935,47.200978
2016-12-02,43.315484,46.762999,38.452055,50.160182,49.755269,44.424643,56.563928,44.245554,42.116618,41.771175
